"BoneID","Measurement",PrimaryKey,Value
"B13031","GL",56181,81.8
"B13032","GB",56182,22.2
"B13032","GL",56183,84.3
"B13033","GB",56184,19.9
"B13033","GL",56185,75
"B13034","GB",56186,22.5
"B13034","GL",56187,78.5
"B13035","GB",56188,21.1
"B13035","GL",56189,78.3
"B13036","GB",56190,21.8
"B13036","GL",56191,76.1
"B13037","GB",56192,21.4
"B13037","GL",56193,78
"B13038","GB",56194,19.6
"B13038","GL",56195,77.4
"B13039","GB",56196,23.4
"B13039","GL",56197,81.1
"B13040","GB",56198,21.1
"B13040","GL",56199,79
"B13041","GB",56200,23.1
"B13041","GL",56201,77.5
"B13042","Bd",56202,44.2
"B13043","Bd",56207,44
"B13043","SD",56208,19.4
"B13044","Bd",56213,43.4
"B13044","SD",56214,18.3
"B13045","Bp",56219,56.5
"B13045","DC",56220,26.4
"B13046","Bd",56224,44.6
"B13047","Bd",56229,44
"B13048","Bd",56235,41.4
"B13049","Bd",56241,38.6
"B13050","Bd",56247,38
"B13051","Bd",56253,38.8
"B13052","Bd",56259,37.7
"B13053","Bd",56265,40.4
"B13054","Bd",56271,38.6
"B13055","Bd",56277,39.5
"B13056","Bd",56283,40.7
"B13057","Bd",56289,38.8
"B13058","Bd",56295,39
"B13058","BT",56296,30
"B13059","Bd",56301,41
"B13060","Bd",56307,40.2
"B13061","Bd",56313,40.4
"B13062","Bd",56319,38.4
"B13063","Bd",56325,39.4
"B13063","BT",56326,32
"B13063","SD",56327,16.5
"B13064","SD",56332,16.5
"B13065","Bd",56339,37.5
"B13066","Bd",56345,39.1
"B13067","Bd",56351,38.1
"B13068","Bd",56357,38.7
"B13069","Bd",56363,37.8
"B13070","Bd",56369,37.6
"B13071","Bd",56375,37.9
"B13072","Bd",56381,43.4
"B13073","Bd",56387,39.8
"B13074","Bd",56393,41.5
"B13075","Bd",56399,39
"B13076","Bd",56405,41.3
"B13077","Bd",56411,41.4
"B13078","Bd",56417,38.6
"B13079","Bd",56423,36.6
"B13080","BM3",56429,14.3
"B13080","LM3",56430,33.6
"B13080","LMR",56431,67.9
"B13080","LPR",56432,37.2
"B13080","LZR",56433,102.1
"B13081","BM3",56452,15.7
"B13081","LM3",56453,32.9
"B13081","LMR",56454,65.5
"B13081","LPR",56455,38.1
"B13081","LZR",56456,102.6
"B13082","BM3",56475,15.6
"B13082","LM3",56476,28.7
"B13082","LMR",56477,64.5
"B13082","LPR",56478,37
"B13082","LZR",56479,102.3
"B13083","BM3",56498,15.1
"B13083","LM3",56499,32
"B13083","LMR",56500,68.7
"B13083","LPR",56501,39.7
"B13083","LZR",56502,108.3
"B13084","LPR",56521,38.4
"B13085","BM3",56544,15.2
"B13085","LM3",56545,32.3
"B13085","LMR",56546,65.9
"B13085","LPR",56547,36.3
"B13085","LZR",56548,102.6
"B13086","BM3",56567,15.6
"B13086","LM3",56568,32.6
"B13086","LMR",56569,69.7
"B13086","LPR",56570,35.8
"B13086","LZR",56571,105.7
"B13087","BM3",56590,14.6
"B13087","LM3",56591,33
"B13087","LMR",56592,68.8
"B13087","LPR",56593,38
"B13087","LZR",56594,106
"B13088","LPR",56613,41.3
"B13089","LPR",56636,39.9
"B13090","LPR",56659,39
"B13091","BM3",56682,15.2
"B13091","LM3",56683,33.4
"B13091","LMR",56684,64.7
"B13092","LPR",56705,36.2
"B13093","LPR",56728,37.9
"B13094","BM3",56751,14.7
"B13094","LM3",56752,30.5
"B13094","LMR",56753,68.8
"B13095","LPR",56774,48.2
"B13096","BM3",56797,15.5
"B13096","LMR",56798,62.2
"B13096","LPR",56799,34.3
"B13096","LZR",56800,98.3
"B13097","BM3",56820,15.2
"B13097","LM3",56821,31.1
"B13097","LMR",56822,68.4
"B13097","LPR",56823,37.2
"B13097","LZR",56824,106.2
"B13098","LPR",56844,43.1
"B13098","LZR",56845,97.6
"B13099","BM3",56866,15.8
"B13099","LM3",56867,36
"B13099","LMR",56868,69.8
"B13099","LPR",56869,34.1
"B13099","LZR",56870,104.4
"B13100","BM3",56889,17.3
"B13100","LM3",56890,31.2
"B13100","LMR",56891,70.8
"B13100","LPR",56892,40.8
"B13100","LZR",56893,113.1
"B13101","BM3",56912,14.5
"B13101","LM3",56913,25.9
"B13101","LMR",56914,62.6
"B13101","LPR",56915,36.6
"B13101","LZR",56916,101.1
"B13102","BM3",56935,15.7
"B13102","LM3",56936,34.1
"B13102","LMR",56937,70.6
"B13102","LPR",56938,54.4
"B13102","LZR",56939,110.1
"B13103","BM3",56958,15.8
"B13103","LM3",56959,36.9
"B13103","LMR",56960,68.2
"B13103","LPR",56961,34.2
"B13103","LZR",56962,103.5
"B13104","LPR",56981,36.5
"B13105","LPR",57004,38.3
"B13106","BM3",57027,14.5
"B13106","LM3",57028,35.1
"B13106","LMR",57029,70.4
"B13107","BM3",57050,15.7
"B13107","LM3",57051,34.5
"B13108","LPR",57073,38.3
"B13109","BM3",57096,15.2
"B13109","LM3",57097,34
"B13110","BM3",57119,15.2
"B13110","LM3",57120,35
"B13110","LMR",57121,69.6
"B13111","BM3",57142,16.4
"B13111","LM3",57143,37
"B13112","BM3",57165,15
"B13112","LM3",57166,34.6
"B13113","BM3",57188,14.7
"B13113","LM3",57189,36.1
"B13114","BM3",57211,16.1
"B13114","LM3",57212,34.7
"B13114","LMR",57213,72.3
"B13114","LPR",57214,34.7
"B13114","LZR",57215,106.9
"B13115","BM3",57234,16.1
"B13115","LM3",57235,31.8
"B13115","LMR",57236,71.7
"B13116","BM3",57257,16.8
"B13116","LM3",57258,34.6
"B13116","LMR",57259,69.5
"B13117","BM3",57280,15
"B13117","LM3",57281,32.1
"B13118","BM3",57303,14.7
"B13118","LM3",57304,32.6
"B13118","LMR",57305,66.2
"B13119","BM3",57326,16.2
"B13119","LM3",57327,32.2
"B13119","LMR",57328,69.3
"B13120","BM3",57349,16.6
"B13120","LM3",57350,34.6
"B13120","LMR",57351,70.7
"B13121","BM3",57372,15.9
"B13121","LM3",57373,35.1
"B13122","BM3",57395,16.1
"B13122","LM3",57396,31.6
"B13123","BM3",57418,15.3
"B13123","LM3",57419,36.9
"B13123","LMR",57420,71.5
"B13124","BM3",57441,15.9
"B13124","LM3",57442,33.8
"B13124","LMR",57443,73.1
"B13125","BM3",57464,17.1
"B13125","LM3",57465,31.9
"B13126","BM3",57487,16.1
"B13126","LM3",57488,32.3
"B13126","LMR",57489,67.3
"B13127","BM3",57510,16.4
"B13127","LM3",57511,33.2
"B13128","BM3",57533,16.4
"B13128","LM3",57534,35.3
"B13129","BM3",57556,16.3
"B13129","LM3",57557,32.5
"B13130","BM3",57579,17.8
"B13130","LM3",57580,31.8
"B13131","BM3",57602,18.3
"B13131","LM3",57603,37.9
"B13131","LMR",57604,76.9
"B13132","BM3",57625,16.5
"B13132","LM3",57626,37.2
"B13133","BM3",57648,18.2
"B13133","LM3",57649,34.9
"B13133","LMR",57650,70.6
"B13134","BM3",57671,15.5
"B13134","LM3",57672,37.3
"B13135","BM3",57694,15.7
"B13135","LM3",57695,32.1
"B13135","LMR",57696,66.1
"B13136","BM3",57717,14.5
"B13136","LM3",57718,32.9
"B13137","BM3",57740,15.3
"B13137","LM3",57741,34.8
"B13137","LMR",57742,70.5
"B13138","BM3",57763,19.5
"B13138","LM3",57764,33.5
"B13139","BM3",57786,15.9
"B13139","LM3",57787,33.9
"B13140","BM3",57809,15.9
"B13140","LM3",57810,38.1
"B13140","LMR",57811,60.4
"B13140","LPR",57812,54
"B13140","LZR",57813,112.5
"B13141","BM3",57832,15.9
"B13141","LM3",57833,34.6
"B13141","LMR",57834,70.1
"B13142","BM3",57855,15.2
"B13142","LM3",57856,32.7
"B13142","LMR",57857,70.6
"B13143","LPR",57878,37.2
"B13144","BM3",57901,15.2
"B13144","LM3",57902,32.8
"B13144","LMR",57903,68.7
"B13145","BM3",57924,19.5
"B13145","LM3",57925,30.5
"B13146","BM3",57947,17
"B13146","LM3",57948,33.8
"B13146","LMR",57949,68.9
"B13147","LPR",57970,35.5
"B13148","BM3",57993,13.2
"B13148","LM3",57994,27.6
"B13149","BM3",58016,17.6
"B13149","LM3",58017,37.3
"B13149","LMR",58018,72.3
"B13150","BM3",58039,15.5
"B13150","LM3",58040,37.3
"B13151","BM3",58062,15.4
"B13151","LM3",58063,33.9
"B13151","LMR",58064,70.5
"B13152","BM3",58085,15.5
"B13152","LM3",58086,34.2
"B13153","BM3",58108,15.9
"B13153","LM3",58109,31.8
"B13153","LMR",58110,64.2
"B13154","LPR",58131,46.5
"B13155","LPR",58136,34.1
"B13156","LPR",58141,49
"B13157","LPR",58146,44.6
"B13158","LM3",58151,34
"B13158","LMR",58152,78.3
"B13158","LPR",58153,35.2
"B13158","LZR",58154,114.4
"B13159","LPR",58156,31.6
"B13160","LPR",58161,32.5
"B13161","LPR",58166,32
"B13162","LPR",58171,33.5
"B13163","LPR",58176,47.3
"B13164","LPR",58181,38.6
"B13165","BM3",58186,19.5
"B13165","LM3",58187,30.4
"B13165","LMR",58188,66.3
"B13166","BM3",58191,18.9
"B13166","LM3",58192,32.7
"B13166","LMR",58193,72.1
"B13167","BM3",58196,9.1
"B13167","LM3",58197,24.7
"B13168","BM3",58201,20.1
"B13168","LM3",58202,32.2
"B13169","BM3",58206,18.5
"B13169","LM3",58207,31.8
"B13170","BM3",58211,19.6
"B13170","LM3",58212,31.5
"B13170","LMR",58213,64.7
"B13171","BM3",58216,18.6
"B13171","LM3",58217,33.5
"B13172","LPR",58221,46.4
"B13173","BM3",58226,17.8
"B13173","LM3",58227,31.5
"B13174","BM3",58231,16.6
"B13174","LM3",58232,32.4
"B13174","LMR",58233,69.8
"B13175","BM3",58236,19.4
"B13175","LM3",58237,33.2
"B13176","BM3",58241,19.3
"B13176","LM3",58242,32.2
"B13177","BM3",58246,17.6
"B13177","LM3",58247,34.7
"B13177","LMR",58248,70.7
"B13178","BM3",58251,17.4
"B13178","LM3",58252,29.7
"B13178","LMR",58253,66.5
"B13179","BM3",58256,19.9
"B13179","LM3",58257,32.8
"B13179","LMR",58258,70.9
"B13180","BM3",58261,19
"B13180","LM3",58262,31.3
"B13180","LMR",58263,70.2
"B13181","LPR",58266,52.3
"B13182","BM3",58271,19.4
"B13182","LM3",58272,34.3
"B13183","BM3",58276,17
"B13183","LM3",58277,32.6
"B13184","BM3",58281,19.1
"B13184","LM3",58282,34.6
"B13185","BM3",58286,17.1
"B13185","LM3",58287,30.8
"B13186","BM3",58291,16.3
"B13186","LM3",58292,22.2
"B13187","BM3",58296,19.4
"B13187","LM3",58297,32.5
"B13188","BM3",58301,18.7
"B13188","LM3",58302,22.9
"B13189","BM3",58306,15.9
"B13189","LM3",58307,17.7
"B13190","BM3",58311,17.4
"B13190","LM3",58312,23
"B13191","Bp",58316,21.5
"B13191","GL",58317,78.1
"B13192","Bp",58321,19.3
"B13192","GL",58322,74.5
"B13193","Bp",58326,19.5
"B13193","GL",58327,80.9
"B13194","Bp",58331,17.8
"B13194","GL",58332,76.1
"B13195","Bp",58336,19.8
"B13195","GL",58337,75.4
"B13196","GL",58341,76.7
"B13197","Bp",58346,17.9
"B13197","GL",58347,72.7
"B13198","Bp",58351,16.8
"B13198","GL",58352,75.1
"B13199","Bp",58356,15.2
"B13199","GL",58357,77.6
"B13200","Bp",58361,15.7
"B13200","GL",58362,76.3
"B13201","Bp",58366,17.4
"B13201","GL",58367,82.6
"B13202","Bp",58371,15
"B13202","GL",58372,77.5
"B13203","Bp",58376,16.3
"B13203","GL",58377,73.9
"B13204","Bp",58381,15.4
"B13204","GL",58382,74
"B13205","Bp",58386,15.6
"B13205","GL",58387,77.5
"B13206","Bp",58391,15
"B13206","GL",58392,85.1
"B13207","Bd",58397,17.1
"B13207","Bp",58398,15
"B13207","GL",58399,93.2
"B13207","SD",58400,13.1
"B13207","LeP",58401,88.9
"B13208","Bp",58405,16
"B13208","GL",58406,91.7
"B13209","Bd",58411,10.5
"B13209","Bp",58412,15
"B13209","SD",58413,13.6
"B13209","Dp",58414,25.5
"B13211","Bp",58419,15.6
"B13211","Dp",58420,23
"B13212","Bp",58423,16.4
"B13213","Bp",58426,14.3
"B13214","Bp",58429,15
"B13214","LeP",58430,86.4
"B13215","Bp",58433,15.9
"B13216","Bp",58436,14.6
"B13217","Bp",58439,13
"B13218","Bp",58442,14.8
"B13219","Bp",58445,15.7
"B13220","Bp",58448,14.8
"B13221","GL",58451,33
"B13222","GL",58453,40.8
"B13223","GL",58455,43.2
"B13224","GL",58457,35.3
"B13225","GL",58459,34.3
"B13226","LAR",58461,32.7
"B13227","LAR",58463,34.2
"B13228","LAR",58465,34
"B13229","LAR",58467,34.4
"B13230","LAR",58469,31.9
"B13231","LAR",58471,33.3
"B13232","LAR",58473,32.7
"B13233","LAR",58475,31.6
"B13234","LAR",58477,35.1
"B13235","LAR",58479,30.8
"B13236","LAR",58481,34
"B13237","LAR",58483,30.7
"B13238","LAR",58485,33.4
"B13239","LAR",58487,32
"B13240","LAR",58489,33
"B13241","LAR",58491,34.7
"B13242","LAR",58493,33.2
"B13243","LAR",58495,31.2
"B13244","LAR",58497,32.2
"B13245","LAR",58499,32.2
"B13246","LAR",58501,28.9
"B13247","LAR",58503,29.4
"B13248","LAR",58505,32.7
"B13249","LAR",58507,33.8
"B13250","LAR",58509,31.2
"B13251","LAR",58511,34.9
"B13252","LAR",58513,31.1
"B13253","LAR",58515,32.5
"B13254","LAR",58517,31.9
"B13255","LAR",58519,32.1
"B13256","LAR",58521,36.4
"B13257","LAR",58523,33.1
"B13258","LAR",58525,32.1
"B13259","LAR",58527,31.9
"B13260","LAR",58529,32.1
"B13261","LAR",58531,35.9
"B13262","LAR",58533,31.1
"B13263","LAR",58535,31.3
"B13264","LAR",58537,31.3
"B13265","Bd",58539,14.6
"B13265","Bp",58540,16.2
"B13265","GLpe",58541,39.3
"B13265","SD",58542,12.5
"B13266","Bd",58547,16.3
"B13266","Bp",58548,18.8
"B13266","GLpe",58549,36.9
"B13266","SD",58550,15
"B13267","Bd",58555,16.6
"B13267","Bp",58556,17.8
"B13267","GLpe",58557,41.6
"B13267","SD",58558,13.7
"B13268","Bd",58563,16.2
"B13268","Bp",58564,17.3
"B13268","GLpe",58565,40.7
"B13268","SD",58566,13.7
"B13269","Bd",58571,15.5
"B13269","Bp",58572,16.4
"B13269","GLpe",58573,38.8
"B13269","SD",58574,13.2
"B13270","Bd",58579,15.2
"B13270","Bp",58580,16.2
"B13270","GLpe",58581,38.9
"B13270","SD",58582,13.4
"B13271","Bd",58587,14.6
"B13271","Bp",58588,16.2
"B13271","GLpe",58589,38.2
"B13271","SD",58590,12.4
"B13272","Bd",58595,14.4
"B13272","Bp",58596,15.9
"B13272","GLpe",58597,33.2
"B13273","Bd",58602,14.4
"B13273","Bp",58603,16.2
"B13273","GLpe",58604,33.6
"B13273","SD",58605,12.4
"B13274","Bd",58610,15.3
"B13274","Bp",58611,16.9
"B13274","GLpe",58612,36.3
"B13274","SD",58613,12.3
"B13275","Bd",58618,14.6
"B13275","Bp",58619,17
"B13275","GLpe",58620,35.7
"B13275","SD",58621,13.1
"B13276","Bd",58626,15.3
"B13276","Bp",58627,16.8
"B13276","GLpe",58628,39
"B13276","SD",58629,13.4
"B13277","Bd",58634,15.1
"B13277","Bp",58635,16.6
"B13277","GLpe",58636,42.6
"B13277","SD",58637,13.2
"B13278","Bd",58642,15.3
"B13278","Bp",58643,15.8
"B13278","GLpe",58644,38.6
"B13278","SD",58645,12.6
"B13279","Bd",58650,15
"B13279","Bp",58651,16.3
"B13279","GLpe",58652,38.3
"B13279","SD",58653,12.7
"B13280","Bd",58658,15.5
"B13280","Bp",58659,16.4
"B13280","GLpe",58660,35.3
"B13280","SD",58661,13.5
"B13281","Bd",58666,14.6
"B13281","Bp",58667,16.4
"B13281","GLpe",58668,33.5
"B13281","SD",58669,13.1
"B13282","Bd",58674,15.6
"B13282","Bp",58675,17
"B13282","GLpe",58676,34.4
"B13282","SD",58677,12.9
"B13283","Bd",58682,14.6
"B13283","Bp",58683,16.9
"B13283","GLpe",58684,33.3
"B13283","SD",58685,13.7
"B13284","Bd",58690,15.2
"B13284","Bp",58691,16.4
"B13284","GLpe",58692,40.7
"B13284","SD",58693,12.8
"B13285","Bd",58698,15
"B13285","Bp",58699,16.4
"B13285","GLpe",58700,39.9
"B13285","SD",58701,12.3
"B13286","Bd",58706,14.2
"B13286","Bp",58707,15.9
"B13286","GLpe",58708,34.1
"B13286","SD",58709,13
"B13287","Bd",58714,15.3
"B13287","Bp",58715,17.2
"B13287","GLpe",58716,35.2
"B13287","SD",58717,12.9
"B13288","Bd",58722,13.9
"B13288","GLpe",58723,33.9
"B13288","SD",58724,12.3
"B13289","Bd",58730,15.3
"B13289","Bp",58731,16.9
"B13289","GLpe",58732,34.5
"B13289","SD",58733,13.5
"B13290","Bd",58738,14
"B13290","Bp",58739,15.9
"B13290","GLpe",58740,33.5
"B13290","SD",58741,12.2
"B13291","Bd",58746,15.5
"B13291","Bp",58747,17
"B13291","GLpe",58748,39.5
"B13291","SD",58749,13.5
"B13292","Bd",58754,15
"B13292","Bp",58755,16.7
"B13292","GLpe",58756,37.8
"B13292","SD",58757,13.5
"B13293","Bd",58762,15.2
"B13293","Bp",58763,16.4
"B13293","GLpe",58764,38.9
"B13293","SD",58765,12.5
"B13294","Bd",58770,13.8
"B13294","Bp",58771,16.8
"B13294","GLpe",58772,37.7
"B13294","SD",58773,12.8
"B13295","Bd",58778,15.6
"B13295","Bp",58779,17.7
"B13295","GL",58780,26.8
"B13295","SD",58781,14.6
"B13296","Bd",58786,13.5
"B13296","Bp",58787,16.7
"B13296","GL",58788,26.2
"B13296","SD",58789,12.9
"B13297","Bd",58794,14.7
"B13297","Bp",58795,17
"B13297","GL",58796,27.2
"B13297","SD",58797,14.9
"B13298","Bd",58802,14.7
"B13298","Bp",58803,17.3
"B13298","GL",58804,26.6
"B13298","SD",58805,13.2
"B13299","Bd",58810,16.4
"B13299","Bp",58811,18
"B13299","GL",58812,25.9
"B13299","SD",58813,14.7
"B13300","Bd",58818,13.5
"B13300","Bp",58819,15.5
"B13300","GL",58820,22.4
"B13300","SD",58821,12.8
"B13301","Bd",58826,16.4
"B13301","Bp",58827,18
"B13301","GL",58828,26.6
"B13301","SD",58829,15.1
"B13302","Bd",58834,14.2
"B13302","Bp",58835,16.8
"B13302","GL",58836,27.4
"B13302","SD",58837,13.3
"B13303","Bd",58842,15.8
"B13303","Bp",58843,18.1
"B13303","GL",58844,25.3
"B13303","SD",58845,14.1
"B13304","Bd",58850,14.4
"B13304","Bp",58851,16
"B13304","GL",58852,23.6
"B13304","SD",58853,12.1
"B13305","Bd",58858,13.1
"B13305","Bp",58859,15.9
"B13305","GL",58860,26.6
"B13305","SD",58861,13.2
"B13306","Bd",58866,13
"B13306","Bp",58867,16
"B13306","GL",58868,26.7
"B13306","SD",58869,13.6
"B13307","Bd",58874,13.8
"B13307","Bp",58875,17.3
"B13307","GL",58876,26.6
"B13307","SD",58877,13.6
"B13308","Bd",58882,13.6
"B13308","Bp",58883,16.6
"B13308","GL",58884,26.5
"B13308","SD",58885,13.5
"B13309","Bd",58890,12.9
"B13309","Bp",58891,15.7
"B13309","GL",58892,24.4
"B13309","SD",58893,12.9
"B13310","Bd",58898,13.4
"B13310","Bp",58899,16.2
"B13310","GL",58900,25.3
"B13310","SD",58901,13.6
"B13311","Bd",58906,14.9
"B13311","Bp",58907,16.4
"B13311","GL",58908,25.6
"B13311","SD",58909,13.7
"B13312","Bd",58914,13.7
"B13312","Bp",58915,15.8
"B13312","GL",58916,24.6
"B13312","SD",58917,13
"B13313","Bd",58922,15.4
"B13313","Bp",58923,17.5
"B13313","GL",58924,24.9
"B13313","SD",58925,13.4
"B13314","Bd",58930,13.5
"B13314","Bp",58931,16
"B13314","GL",58932,26.1
"B13314","SD",58933,13.1
"B13315","Bd",58938,14.8
"B13315","Bp",58939,16.5
"B13315","GL",58940,24.8
"B13315","SD",58941,13.1
"B13316","Bd",58946,13.6
"B13316","Bp",58947,16.6
"B13316","GL",58948,27.1
"B13316","SD",58949,13
"B13317","Bd",58954,14.2
"B13317","Bp",58955,16.3
"B13317","GL",58956,23.7
"B13317","SD",58957,12.6
"B13318","Bd",58962,15.1
"B13318","Bp",58963,16.5
"B13318","GL",58964,25.2
"B13318","SD",58965,12.7
"B13319","Bd",58970,13.9
"B13319","Bp",58971,17.5
"B13319","GL",58972,28.3
"B13319","SD",58973,13.9
"B13320","Bd",58978,16.4
"B13320","SD",58979,14.1
"B13321","Bd",58986,12.8
"B13321","Bp",58987,14.3
"B13321","GL",58988,23.9
"B13321","SD",58989,12.4
"B13322","Bd",58994,13.1
"B13322","Bp",58995,15.8
"B13322","GL",58996,25.6
"B13323","Bd",59001,12.1
"B13323","Bp",59002,14.7
"B13323","GL",59003,22.9
"B13323","SD",59004,11.6
"B13324","Bd",59009,13.2
"B13324","Bp",59010,15.9
"B13324","GL",59011,25.4
"B13324","SD",59012,12.7
"B13325","SD",59017,17.5
"B13326","Bp",59024,28.4
"B13326","SD",59025,17
"B13327","Bp",59031,29.8
"B13328","Bp",59037,27.8
"B13328","GL",59038,141.9
"B13328","SD",59039,16.4
"B13329","Bp",59044,28.4
"B13330","SD",59050,20.5
"B13331","Bp",59057,29.9
"B13331","SD",59058,17.7
"B13332","Bp",59064,26.2
"B13333","Bp",59070,28.7
"B13334","Bd",59076,35.5
"B13334","BFd",59077,30.3
"B13334","Bp",59078,30.3
"B13334","GL",59079,149.1
"B13334","SD",59080,18.4
"B13335","Bp",59083,30.8
"B13335","SD",59084,19.7
"B13336","Bp",59090,28.9
"B13336","SD",59091,17.4
"B13337","Bp",59097,28.9
"B13338","Bp",59103,29.5
"B13339","Bp",59109,29.9
"B13340","Bd",59115,33.7
"B13340","BFd",59116,30.6
"B13340","Bp",59117,28.9
"B13340","GL",59118,147
"B13340","SD",59119,17.3
"B13341","Bd",59122,33.4
"B13341","BFd",59123,28.8
"B13342","Bp",59128,28
"B13343","Bd",59134,31.7
"B13343","BFd",59135,28
"B13343","Bp",59136,28.7
"B13343","GL",59137,149.5
"B13343","SD",59138,17.7
"B13344","SD",59141,17.7
"B13345","Bp",59148,26.6
"B13346","Bp",59154,29.9
"B13347","Bp",59160,28.5
"B13348","Bd",59166,34.2
"B13348","BFd",59167,29.8
"B13348","Bp",59168,29.8
"B13348","GL",59169,149
"B13348","SD",59170,17.5
"B13349","Bp",59173,27.6
"B13350","Bp",59179,28.6
"B13351","Bp",59185,32.7
"B13352","Bp",59191,26.3
"B13353","Bp",59197,27.7
"B13354","Bd",59203,33.1
"B13354","BFd",59204,27.7
"B13354","Bp",59205,27.7
"B13354","GL",59206,144.3
"B13354","SD",59207,17.4
"B13355","Bp",59210,28.7
"B13355","SD",59211,17.3
"B13356","Bp",59217,27.7
"B13356","SD",59218,15.9
"B13357","Bp",59224,27.7
"B13358","Bp",59230,28.9
"B13359","Bp",59236,29.3
"B13360","Bp",59242,28.2
"B13361","Bp",59248,29.5
"B13362","Bp",59254,30.5
"B13363","Bp",59260,30.1
"B13364","SD",59266,17
"B13365","BG",59273,25
"B13365","GLP",59274,34.9
"B13365","LG",59275,28.3
"B13366","SLC",59277,25.4
"B13367","BG",59282,25.1
"B13367","GLP",59284,36
"B13367","SLC",59285,20.7
"B13367","LG",59286,28.4
"B13368","BG",59288,24.3
"B13368","GLP",59289,36
"B13368","SLC",59290,24.5
"B13368","LG",59291,31.3
"B13369","BG",59293,24.8
"B13369","GLP",59294,36.6
"B13369","SLC",59295,23.2
"B13369","LG",59296,28.6
"B13370","BG",59298,24.1
"B13370","GLP",59299,32.2
"B13370","SLC",59300,20.9
"B13370","LG",59301,25.8
"B13371","SLC",59303,22.7
"B13372","BG",59308,22.9
"B13372","GLP",59309,33.1
"B13372","SLC",59310,20.4
"B13372","LG",59311,27.1
"B13373","BG",59313,26.3
"B13373","GLP",59314,36
"B13373","SLC",59315,22.6
"B13373","LG",59316,27.6
"B13374","BG",59318,26.4
"B13374","SLC",59319,25.3
"B13375","BG",59323,24.2
"B13375","GLP",59324,33.7
"B13375","SLC",59325,20.5
"B13376","BG",59328,26.6
"B13376","GLP",59329,36.4
"B13376","SLC",59330,24.7
"B13376","LG",59331,30
"B13377","SLC",59333,25.6
"B13378","BG",59338,23.2
"B13378","GLP",59339,35.3
"B13379","BG",59342,22.2
"B13379","GLP",59343,32.5
"B13379","SLC",59344,20.1
"B13380","BG",59347,24.8
"B13380","GLP",59348,35.3
"B13380","SLC",59349,23.6
"B13380","LG",59350,28.2
"B13381","BG",59352,24.2
"B13381","GLP",59353,34.3
"B13381","SLC",59354,21
"B13381","LG",59355,29.1
"B13382","BG",59357,26.3
"B13382","GLP",59358,34.4
"B13382","SLC",59359,22.7
"B13382","LG",59360,26.9
"B13383","BG",59362,27.2
"B13383","GLP",59363,37.5
"B13383","LG",59364,29.8
"B13384","GLP",59366,38.4
"B13384","LG",59367,31.5
"B13385","BG",59370,26.2
"B13385","GLP",59371,35.3
"B13385","SLC",59372,22
"B13386","BG",59375,27.7
"B13386","GLP",59376,39
"B13386","SLC",59377,24.5
"B13386","LG",59378,28.1
"B13387","BG",59380,20.9
"B13387","GLP",59381,32.7
"B13387","SLC",59382,20.3
"B13387","LG",59383,26.2
"B13388","BG",59385,23.8
"B13388","SLC",59386,22.4
"B13389","SLC",59390,19.1
"B13390","BG",59395,26.5
"B13390","GLP",59396,37.8
"B13390","SLC",59397,26.1
"B13390","LG",59398,30.8
"B13391","BG",59400,26.2
"B13391","SLC",59401,25.2
"B13392","BG",59405,25.7
"B13392","GLP",59406,36
"B13392","SLC",59407,22.8
"B13393","BG",59410,26.4
"B13393","GLP",59411,34.4
"B13393","SLC",59412,20.4
"B13393","LG",59413,26.7
"B13394","BG",59415,27.8
"B13394","GLP",59416,38
"B13394","SLC",59417,24.1
"B13394","LG",59418,31.9
"B13395","BG",59420,28
"B13395","GLP",59421,38.5
"B13395","SLC",59422,22.7
"B13395","LG",59423,29.8
"B13396","BG",59425,25.1
"B13396","GLP",59426,36.4
"B13396","SLC",59427,23.6
"B13396","LG",59428,28.7
"B13397","BG",59430,25.3
"B13397","GLP",59431,35.9
"B13397","SLC",59432,23.8
"B13398","BG",59435,23
"B13398","SLC",59436,21.2
"B13399","BG",59440,26
"B13399","GLP",59441,34.4
"B13399","SLC",59442,22.3
"B13399","LG",59443,28.2
"B13400","BG",59445,25.5
"B13400","SLC",59446,24.4
"B13401","BG",59450,24.5
"B13401","GLP",59451,36.6
"B13401","SLC",59452,24.4
"B13401","LG",59453,29.7
"B13402","BG",59455,23
"B13402","GLP",59456,33
"B13402","SLC",59457,20.6
"B13402","LG",59458,26.3
"B13403","BG",59460,23.7
"B13403","GLP",59461,36.6
"B13403","SLC",59462,27
"B13403","LG",59463,28.7
"B13404","BG",59465,26.7
"B13404","GLP",59466,35.2
"B13404","SLC",59467,23.6
"B13404","LG",59468,29.5
"B13405","BG",59470,25.9
"B13405","GLP",59471,36.2
"B13405","SLC",59472,24.6
"B13405","LG",59473,27.7
"B13406","BG",59475,23.3
"B13406","GLP",59476,32.7
"B13406","SLC",59477,21.9
"B13407","BG",59480,25.8
"B13407","GLP",59481,35
"B13407","SLC",59482,23.4
"B13407","LG",59483,30.3
